id,actval,predval
7209377,2.669727,2.6340585
1521194,1.5791110000000006,3.5588706
1527666,4.776948,1.6553686
4343671,0.492288,2.3760102
8103683,4.088919,3.6542194
1541013,3.49165,1.1870134
1510212,3.410112,2.866778
1537370,2.336457,3.0380378
2002664,2.191081,2.762934
1537475,4.147426,2.9159265
4115594,4.408869,3.7825475
1528241,3.948685,1.7471213
1518607,3.22824,2.803655
1509825,1.3277520000000003,1.7401327
2002782,2.979878,3.40505
7222637,2.249331,2.4802835
1000063,1.96662,2.3342586
1001800,3.533356,3.6904035
1528274,1.175186,2.8617325
4334987,1.6277440000000003,1.8071653
9008184,1.714117,2.1431508
1509169,1.838293,1.079262
2310555,7.473458,4.4476566
1532975,1.32196,2.3437839
1535824,3.901584,3.0724041
1509556,1.1175189999999997,1.8117476
7222682,2.466939,3.1404133
1536638,2.587612,1.9840995
1010944,7.106375,6.967545
1535275,3.210605,3.2930744
1536135,3.735505,3.8404937
2001366,3.066388,1.9315419
2106259,2.895168,2.3601596
8103810,4.388446,3.811037
1528408,2.263188,2.2028532
1527505,2.807851,3.8642726
1531018,1.733427,3.2659245
8103794,3.757296,3.9375086
1510580,2.4582330000000003,3.004179
1001109,1.740209,1.4451044
2103469,1.811961,2.6461987
1520875,1.264049,4.203017
7222946,1.586253,3.324483
2310380,4.028421,3.4311848
1518039,3.543697,2.6767359
2101591,1.201221,2.343164
2008618,4.274342,4.5445585
4111935,2.393646,2.8768606
1010260,3.812865,3.147915
4505378,3.5369669999999998,4.215047
1534263,3.375099,3.9009361
9007486,2.750172,4.12511
2310651,0.5519259999999999,1.3686416
2310403,0.656576,1.7219228
1510373,3.718301,4.0075626
1535475,2.271235,2.1782894
7209475,3.257739,3.8589554
7109280,1.6732339999999999,3.4582453
1526197,2.222341,1.721655
1510016,3.194718,2.8324227
1526024,3.460103,1.722618
1537364,3.857439,1.7627627
1509695,2.182569,3.8656325
2002429,4.093261,2.8081279
4001665,3.318592,2.3933342
8103955,2.307318,1.3987525
1509784,2.0495340000000004,1.8416677
1524992,3.680355,1.494302
2020175,3.804088,2.7577007
4315917,3.580804,3.152858
1528347,3.31471,1.3524643
1530144,3.038562,2.5557044
1010179,2.240401,3.465351
9009508,2.0601829999999994,1.8529264
7223674,2.655796,3.0277786
9009778,3.255704,2.0400777
1532182,3.701888,5.333408
8103997,5.296158,2.0173151
1011005,1.601645,3.0344896
1537428,3.469507,2.6321225
1520793,1.974416,1.4382298
1525462,0.234604,2.9290214
7218093,2.1606189999999996,2.5719597
1010169,0.503533,3.3225956
2105388,2.8400380000000003,2.75815
1530776,3.089765,0.52379775
4124627,2.987893,4.507645
1008276,1.148424,2.8584628
1526549,2.198565,2.1606836
9015820,1.095421,1.8314006
9016244,3.749148,4.133987
9012316,2.798005,2.9859233
1510423,3.190362,3.0257187
1521250,2.81371,3.4532952
4344218,0.844541,1.3632469
1542208,0.03869799999999968,1.3130552
4105721,3.071602,2.1450458
8104237,3.561952,3.2769837
1521707,3.073342,1.8811393
2008760,4.4043220000000005,2.1246264
1523329,2.69027,3.1347098
2002632,2.038487,2.6974907
1511307,2.488254,2.4356933
4328448,3.077881,3.5781016
1537181,5.622287,5.0220466
1509474,2.402114,2.7293782
4335568,5.005382,3.9935532
1509923,1.033536,0.9636663
1011162,1.7169230000000004,2.2672343
9006290,7.416533,4.395565
2240649,1.080706,2.0882487
1536265,2.983168,3.1285586
1010176,3.913838,1.6292979
4511752,4.936528,3.715056
2213325,3.255189,2.3284614
1509147,1.103107,2.0454261
8104384,1.490578,3.6414948
1001720,3.64162,3.2164922
2002791,4.137619,3.6908739
1535211,3.840584,2.9407806
1531920,3.306734,3.476452
7221173,1.200877,2.615795
1531467,4.668656,4.7944717
4117094,7.42236,3.849193
1510204,2.993937,2.8618774
1526414,1.7983580000000001,2.3832335
9009935,6.060695,4.940108
7222726,3.078182,1.9677562
8103427,3.001868,2.025059
4001460,2.126604,1.8124586
1509424,1.3684910000000001,1.0593388
2310636,3.920507,3.654872
7101119,4.20298,2.8151248
1530636,1.383409,3.0042377
9011678,1.824397,1.1987686
2310671,4.430842,2.336945
7222963,1.915116,3.9718041
4125022,4.682346,4.365564
4001224,3.545917,3.8215604
9000602,3.558534,3.5165558
2214071,2.898086,2.6193275
1539732,3.193698,3.9380674
1528505,3.442183,3.2329044
1532514,7.112411,2.1933408
1536961,2.92772,2.0629547
1004084,0.786542,1.7032744
1200005,6.283692,2.185046
4102868,2.354422,2.045543
1518041,2.252647,2.3709877
7022088,1.9135419999999999,2.1958268
9015127,2.965922,3.0892
7209402,3.238403,3.0761843
1540959,1.691647,1.3514793
4341255,4.050979,2.558666
7221145,1.531528,3.2889788
9012866,1.673509,2.8703766
1527506,2.855878,3.458955
1535745,4.115804,3.3245196
1520812,1.394737,3.0666895
1526992,3.469027,5.1938205
1542033,3.649706,2.604183
4027803,3.142943,2.3022552
1537316,2.917102,3.9885483
1511018,1.253422,1.657088
1538540,1.8446729999999998,2.5741348
7221359,0.208854,1.5779965
1533167,4.601506,3.6030402
1008538,0.724681,3.3242052
9012368,3.435056,2.604418
1509225,2.136067,1.8052723
2106673,3.329959,3.0782082
1517735,3.612592,3.027051
1536764,3.425209,3.228888
1535399,0.87574,3.9371424
4331385,2.450174,3.0505066
1509693,3.5437,1.9996634
1509712,2.131638,1.7278374
1509423,4.693617,2.6033998
1536310,3.013414,2.849875
8103793,5.808194,3.662099
1525528,0.8839240000000004,3.842577
4124669,1.149829,0.7215105
2016441,2.502132,3.4899712
2013809,3.358878,2.5387628
1008189,0.024009,3.1458178
2107179,3.506741,2.0671794
4318033,2.133662,2.8392298
2212397,5.368633,2.1284437
7221255,1.3890260000000003,1.648737
9012323,1.98501,1.4085293
4316838,2.835508,3.3059204
2310649,1.833909,1.2240541
1509392,3.666182,2.8672466
1535957,2.752483,3.2870717
4326520,2.378306,2.5925674
4344242,1.638165,3.6034942
1530932,3.584548,2.608529
4331401,3.090082,2.088761
1540256,3.644542,3.2289171
2238469,3.298834,3.1088576
1521124,1.513875,2.0903132
8103549,2.122591,2.4477181
1540156,4.451213,1.7240958
4343787,2.793107,1.7641897
2107165,4.703003,1.9095725
1510598,2.079914,2.4177666
1532042,1.090014,0.8131374
9001248,1.746889,1.3051183
8103890,0.63511,1.3387202
1008130,1.22684,3.4201417
2100244,3.904111,2.8888152
1523924,0.297793,0.6740525
2310601,2.986603,3.4261894
4344496,2.277935,2.2047596
1536490,2.631641,1.7052662
1530195,4.404767,3.53486
7221219,1.2478220000000002,1.935008
4027809,3.03595,1.4929268
4337050,1.223403,1.1462836
1008879,0.847803,3.1705132
4000522,1.111313,2.6806235
1000022,3.5106029999999997,0.9266392
1509419,4.197526,2.137281
1534853,4.209083,2.2817757
9008295,0.706657,3.3923237
9008790,4.685534,2.3882394
1538782,3.458586,0.20788825
1518077,1.546646,2.5807433
2005921,1.855119,2.5243912
9010810,3.792248,1.8505017
1534032,1.732067,4.1033697
1533639,2.252187,4.1830225
2011793,2.432595,4.3307924
2016461,3.452388,3.905992
7221375,1.323095,3.24902
8103585,3.054048,1.7730135
1522083,1.939064,2.5471935
1510102,2.546282,2.6124125
1545146,4.15628,2.687565
1535336,2.947517,2.8847444
9012515,2.938247,3.1976085
7209359,1.84802,1.8289226
1510452,3.160557,2.9349368
4112882,7.351474,6.155543
1535305,1.583856,2.4388542
7221371,1.541722,2.6770883
1536567,1.344112,1.6679715
8104463,0.056947,2.4872665
1526814,1.68622,3.355398
1530145,3.41245,2.2058203
1534320,1.323772,1.9363232
2106711,2.543317,3.4077048
1509374,2.291369,2.463665
1007030,2.263689,2.8207
9004174,1.679232,3.5629797
1540116,1.862136,2.3720694
8103605,3.63016,2.3880064
1511221,3.44892,2.3457544
1509490,2.71851,2.0415149
1010460,1.3897279999999999,1.8040886
1525831,2.806486,0.2279675
1000268,2.444417,2.8494804
2205826,2.092385,2.1968877
7209483,4.196962,4.1436095
1510745,3.395574,3.281827
1000068,3.623597,2.3377733
4513362,5.237202,2.4035964
4316109,1.867873,3.3311524
1526572,0.472603,3.8977675
1540131,0.345671,1.1836919
9012192,1.796403,1.6807065
2310464,2.534151,3.6112704
8103800,4.132132,3.387743
1526007,2.278824,3.170535
1001712,1.3150679999999997,1.910889
1536806,4.121469,1.8810508
1510260,0.980242,4.929622
7222449,3.143483,2.395568
1541167,3.227556,2.9812264
4000513,2.169105,1.9339694
1508421,0.394866,1.7903281
1001626,2.785976,2.1639123
7209393,3.299906,3.8774567
1008430,1.258438,2.431912
1011368,0.313503,1.4895096
1004113,4.134075,3.0327768
9011700,1.808148,1.6411967
2105672,1.604709,2.7638483
1539878,3.71103,2.5848389
4124639,4.838347,2.7491078
4326722,0.4828830000000002,1.108278
2002534,4.274529,1.9558926
1008162,2.222393,1.819854
1005023,2.169986,2.0626144
4030181,4.74049,4.892339
1527817,4.093169,1.2175636
1009057,4.350956,2.9127958
1541001,3.339716,2.6237993
2206574,4.027844,2.7636588
1539834,1.547719,0.5097709
7221205,1.124973,0.5574939
1514225,3.203366,0.9276632
4124111,2.144439,1.7370074
2020168,4.496462,2.5994084
1536131,2.3479330000000003,2.3921497
2016855,4.089615,3.3247795
9009489,4.638679,1.7734233
1521923,3.572249,3.8541245
7005928,2.953693,2.2346733
9012530,2.376175,1.2572408
8103897,3.5650779999999997,1.9047933
8103680,3.543648,2.0025563
1510870,3.852055,3.0630035
1538424,1.127151,2.47055
2106834,0.970883,1.8097568
1521468,2.050521,4.0566416
4344344,1.11036,2.396537
1539495,3.075111,3.3524292
1011377,2.856831,4.6326427
1525682,2.387627,4.28804
1526416,2.516951,1.8925579
4322539,7.026889,3.0178576
2018865,2.702188,3.1252527
8102930,2.785326,4.070315
7221341,2.633723,3.9564352
1526398,2.772979,4.023685
1534598,2.010255,1.3857532
1534186,3.011396,2.707347
7204041,2.703912,3.3615432
4339267,3.406011,3.5185075
1541257,4.684718,4.755673
1011013,0.942185,2.2851405
8103869,4.131792,3.1332598
1509471,4.027926,1.5470126
1512925,6.641112,3.7004328
1532322,7.281386,1.244417
1539418,0.47491400000000006,7.0649323
2009230,1.620211,2.308887
7211957,5.840326,4.459215
2014406,5.042063,3.2371984
4302135,3.798658,5.155071
8101657,2.119683,2.1893969
4030178,1.828294,1.2144933
2019642,4.153417,3.6413968
4304542,4.195956000000001,3.5505524
7024503,3.640956,3.056972
1529687,2.398748,2.5831738
2208193,0.079318,1.8793567
4027804,3.511571,2.522306
4000813,1.883385,1.5345198
1008180,2.593069,2.3264775
2106220,3.176068,1.4516914
1011061,3.136229,2.3663368
1000239,1.3835420000000003,2.886952
4331714,4.22785,4.748922
1530127,2.669792,2.5860248
1538054,1.005954,1.181879
1535228,2.226293,1.9003465
1523977,3.669795,3.5017362
1010182,3.279196,3.415976
1534561,2.779818,2.87299
1007242,4.407613,2.437863
9000262,2.1331180000000005,2.767058
2013703,3.439504,3.554675
4338118,2.6833080000000002,1.9710746
1534823,4.456338,4.3990884
9004207,3.788593,1.4381164
1010525,4.413895,1.3482699
2107099,2.529718,1.4906204
1509389,3.691648,1.218672
7222890,2.198966,2.4550478
9004093,0.56592,2.6862738
6000643,4.967159,3.5442157
1008815,0.687133,0.49559557
9009773,1.628888,3.9282494
1535787,2.248861,2.3554251
1011180,2.625475,1.9146395
1508502,3.193232,1.5619371
2105813,1.08122,1.0251026
4319066,3.13981,2.6146448
1518076,1.9569699999999999,1.8458056
1536386,1.9281139999999999,3.0164351
1539886,2.685137,2.9056678
2105798,3.556247,1.4529426
1536655,1.53738,1.7938204
1510240,3.223791,3.5780368
8100581,1.662728,2.0800245
2017324,0.872799,3.2583313
8104496,1.6059929999999998,3.4441204
8104145,1.061766,3.9175081
1000051,4.987877,0.886673
1011309,3.25143,4.5477676
1521063,4.023862,2.0491652
1535036,3.431199,2.600173
1537166,2.16172,1.7813241
2310730,3.442733,2.521106
4329525,2.750215,2.8484612
1509752,1.683501,1.4271805
1539931,4.370724,3.553306
1531452,5.247587,2.3800976
1523521,3.701474,5.9793305
1537922,0.102215,0.29509854
4343621,3.035845,2.5091376
1010187,3.444045,1.5410898
1531061,1.984547,1.9387896
1531962,1.611909,1.3621224
1010386,2.279417,3.9811125
4124109,2.9846500000000002,1.3915027
1536204,2.805741,1.9743873
1541281,3.355669,3.8559518
7209349,2.848962,2.771648
8103950,3.357851,3.3257928
2101516,4.791921,2.1044743
1006041,3.428396,2.4413595
1525895,3.876347,2.5231116
9008622,3.149353,3.0619512
8100739,2.988492,4.223286
4002254,3.699959,3.8614626
2310750,0.943182,2.585865
1537362,3.355023,3.2353268
1538506,2.817952,2.7126176
2001900,3.07688,3.1760485
2107194,2.547499,2.9583468
8103746,4.849168,2.9911702
1537399,4.281731,3.1980948
1522158,2.103291,2.6420135
1010131,1.66233,2.0308394
2002319,3.992478,2.9176826
1528246,0.126405,4.199681
1509155,3.1114479999999998,2.143588
1529834,3.567555,3.9845495
1522127,3.474949,3.55732
1510512,1.7153360000000002,2.355821
1001756,0.07078,2.2288888
4001461,1.517262,1.9726014
1526533,2.023532,2.888784
2012488,2.471035,2.204827
1001405,3.77664,4.0127554
9003096,2.339422,2.7577047
1527582,3.374088,2.8837194
7222853,2.677042,4.1946135
1532347,3.445154,2.955484
1000439,4.584334,3.0937414
1540871,0.8619399999999997,1.7966224
2106117,4.243172,3.10829
1510490,3.054615,2.9878793
4344371,1.942387,2.3933346
1510746,2.4287540000000005,2.237113
2207243,3.257887,2.0859666
2102799,3.984133,3.858027
4031372,2.973497,3.9186673
9015768,2.805369,2.9256558
4319982,0.4622760000000006,1.2003174
2015098,1.013831,2.2516584
8103944,2.974257,1.8162494
4027810,3.379195,1.7385969
2002364,3.550067,3.0574815
4320350,0.984767,1.0363666
2310696,2.16693,2.1799102
1539932,4.184926,1.8846698
1527736,4.028055,3.3870873
2000225,5.838137,2.3578582
4001491,2.373916,2.4214463
1535694,1.944285,2.9442952
4341497,3.591924,3.9246078
9011432,1.768125,1.9029888
1523826,1.091688,3.5567374
1510923,3.807364,3.1938777
4110253,2.032271,2.4258165
1509393,3.189507,3.4998975
1539408,3.080642,0.57219744
2106415,2.528835,2.900684
1511205,7.059049,2.3313475
1541953,1.0182650000000004,1.8234891
8101630,0.666227,1.9221872
1540927,4.401244,1.1201692
1524069,2.540056,2.3373485
1530845,1.892534,3.7209759
1533742,4.038155,3.622981
2002887,2.048154,1.8675519
1542201,3.038984,1.1278746
4307593,5.121913,3.5543609
1535584,2.665853,2.5878136
1522145,2.910867,1.084719
1509330,3.538918,0.91481364
2104952,2.900208,2.7613418
1001287,1.789779,1.6912017
9010005,2.798801,2.8464537
9005564,3.197498,1.2506146
1531469,0.693068,1.8970406
1533512,2.7977770000000004,3.0781984
1530880,2.745135,1.7396544
4105629,0.416267,3.5962172
1001499,1.030737,2.9487588
1534382,0.979291,3.0563807
4000521,2.213043,2.4103687
1528855,3.218523,3.0237002
1532228,1.426568,2.9976518
8103708,1.5482910000000003,2.3997543
1010574,4.446148,0.96371907
1011011,0.9561779999999995,2.7429156
1539984,3.08381,1.5266972
1528778,3.915086,3.70653
1540122,2.806096,2.3624024
1520909,3.008256,2.3517673
1010470,3.644991,2.668068
7030761,2.507829,2.6281328
4107933,3.441692,2.0030677
9012849,3.675403,3.5403805
9015579,4.818552,4.0166326
1523455,3.187007,3.5830746
1538528,3.73658,3.8261762
1538640,2.556762,2.5527005
2310602,4.770447,4.226683
1530047,2.821023,3.6087046
1509326,3.337537,4.216068
1521119,2.112324,4.51302
1532334,3.000441,0.9278622
4323536,0.56705,3.43354
7222948,1.401404,1.4172622
4340610,1.52603,3.6995342
1008432,1.1929709999999998,1.4759177
1001611,3.058587,2.5347786
4000937,2.487261,3.2455816
2106339,0.40363,1.3835568
1010881,2.379372,1.7799526
9008847,0.407301,0.5888727
2200401,2.928402,1.4802899
1532718,4.150261,1.4391398
1540257,2.153336,0.504441
7109946,3.309028,3.1344643
4307201,4.114803,3.407842
4002383,2.399116,2.5281057
1528128,0.551307,2.6298988
2002889,1.330101,3.3337183
1522260,3.139372,2.3917735
7222587,2.706231,1.8871833
1533864,0.575651,2.1680746
1533560,1.341894,2.6844258
1511446,1.740802,3.183803
1521076,3.348228,3.2533555
1520546,0.980361,1.5620759
1510568,1.565381,1.2435694
1532892,1.967167,2.0222404
2106573,3.1155160000000004,1.190556
1524507,3.401404,2.424934
1527659,1.454209,1.4513284
2310818,2.533283,2.0521734
8104514,1.36591,1.7884179
1536485,2.319239,3.2006555
